date,macd,macd_signal,macd_histogram
2020-06-25 01:15:00,-1.5540016606935296,-1.3932948812079116,-0.16070677948561807
2020-06-25 01:30:00,-1.5374080130218317,-1.4221175075706955,-0.11529050545113617
2020-06-25 01:45:00,-1.4175422433302174,-1.4212024547225999,0.003660211392382484
2020-06-25 02:00:00,-1.4087865292603965,-1.4187192696301592,0.00993274036976266
2020-06-25 02:15:00,-1.2486641147695536,-1.384708238658038,0.13604412388848441
2020-06-25 02:30:00,-1.3108056519661204,-1.3699277213196546,0.059122069353534146
2020-06-25 02:45:00,-1.3381723189779677,-1.3635766408513172,0.02540432187334951
2020-06-25 03:00:00,-1.3180388265343481,-1.3544690779879234,0.03643025145357526
2020-06-25 03:15:00,-1.252144622180822,-1.3340041868265031,0.08185956464568123
2020-06-25 03:30:00,-1.0147386829046354,-1.2701510860421297,0.25541240313749425
2020-06-25 03:45:00,-0.8714179192791107,-1.1904044526895259,0.31898653341041516
2020-06-25 04:00:00,-0.8130165469881376,-1.1149268715492482,0.30191032456111055
2020-06-25 04:15:00,-0.7787360809825259,-1.0476887134359036,0.26895263245337775
2020-06-25 04:30:00,-0.6712088089725512,-0.9723927325432331,0.3011839235706819
2020-06-25 04:45:00,-0.6152121279508265,-0.9009566116247518,0.28574448367392535
